config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the average of the ending balances for the years 2002, 2003, and 2004, as reported in Marathon Oil's 2004 supplementary information on oil and gas producing activities?",5970.333333333333,246.7,25.941677617000096,25.941677617000096,1650,63.604213434474346,0.0,0.4803899934162697,0.1514530742018103,0.3333333333,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of the total space in the Woburn, MA facility, which serves as the US Tower Division lease administration site, leasing management, and Broadcast Division headquarters, is occupied by ",0.35460122699386504,35.0,6.104915585998242,6.104915585998242,370,60.606898619303294,1.0,0.49911583348995386,0.16529838342125464,0.5833333333041666,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"As of December 31, 2004, what percentage of American Tower's aggregate principal payments of long-term debt, including capital leases, was due in 2008?",0.218383743600859,0.12,20.395254197999748,20.395254197999748,1288,63.15194640360598,0.0,0.4724048941949177,0.13348850656351807,0.5833333333041666,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the annualized return for the S&P 500 AE Materials Index between December 31, 2012, and December 31, 2017, assuming an initial investment of $100 and the reinvestment of dividends, as reflecte",-0.9692913317423821,"The provided context does not include information about the S&P 500 AE Materials Index or the specified time period (December 31, 2012, to December 31, 2017) for Howmet Aerospace's stock performance.",7.306504786000005,7.306504786000005,445,60.904634025925034,1.0,0.0,0.12050104656787439,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of American Airlines Group's total full-time equivalent employees in mainline operations as of December 31, 2016, are comprised of pilots and flight crew training instructors?",0.13201970443349753,13.2,11.324225817001206,11.324225817001206,716,63.22728030776814,0.0,0.49056232533825467,0.8794381992800497,0.99999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What is the percentage increase in operating margin for the Industrial Gases segment of Air Products from 2015 to 2016?,0.049000000000000016,The provided context does not contain information about the operating margin for the Industrial Gases segment of Air Products for 2015 or 2016.,9.55549664099999,9.55549664099999,587,61.43061130714499,1.0,0.0,0.1369769385777313,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"How did the interest with LIBOR change from year 1 to years 3-5 for Norwegian Cruise Line Holdings as of December 31, 2018?",-0.2574102964118565,"<think>
Okay, let's try to figure out how the interest with LIBOR changed from year 1 to years 3-5 for Norwegian Cruise Line Holdings as of December 31, 2018. 

First, I need to understand what the question is asking. It's about the change in interest rates related to LIBOR over different periods. The context provided has a lot of information about various debts, interest rates, and some tables. Let me go through the context step by step.

Starting with the first paragraph, it mentions capitaliz",32.30509853900003,32.30509853900003,2048,63.39556579676026,0.75,0.0,0.09272101247443457,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of American Airlines Group's total full-time employees in mainline operations as of December 31, 2016, were flight attendants?",0.24334975369458128,24.34,18.87563478100128,18.87563478100128,1197,63.415085844148955,0.0,0.49311200851736686,0.9155776489535388,0.4166666666458333,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"As of December 31, 2007, what percentage of Under Armour, Inc.'s total future minimum sponsorship and other marketing payments, which amount to $53,584 thousand, is accounted for by the payments due i",0.27403702597790386,27.43,8.635320923000108,8.635320923000108,536,62.07065200928066,0.6666666666666666,0.5264550072107711,0.9024495588679844,0.99999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the approximate price per site in thousands that American Tower paid when it purchased 800 communications sites from Vivo on March 30, 2012?",0.189625,"<think>
Okay, let's see. The user is asking for the approximate price per site in thousands that American Tower paid when they purchased 800 communications sites from Vivo on March 30, 2012. Hmm, I need to check the context provided to find the relevant numbers.

Looking through the context, there's a mention of American Tower and Vivo amending the asset purchase agreement to allow up to 300 additional sites. Then, on August 31, 2012, the company purchased 192 sites for $32.7 million. Wait, but ",32.4036639140013,32.4036639140013,2048,63.20272934058792,0.0,0.0,0.09511063055114959,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"In the 2015 consolidated financial statements of Union Pacific Corporation, what percentage of the total operating revenues was attributed to agricultural products?",0.16416815660386008,16.41,28.710087978000956,28.710087978000956,1805,62.86988745499761,0.0,0.5002983068041927,0.14921717074453505,0.99999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"Was American Tower's 2014 rent expense, which approximated $655.0 million, greater than its 2015 operating lease expense of $574,438?",1,yes,24.708497186000386,24.708497186000386,1572,63.62183778990335,0.0,0.45879128619781956,0.6122406724023871,0.99999999995,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"As of December 31, 2012, what percentage of the total square footage in Alpharetta, Georgia, was not leased by E*TRADE Financial Corporation?",0.6496062992125984,100.0,25.80814406799982,25.80814406799982,1639,63.50708503802248,0.0,0.5215142233236988,0.16305862204912536,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the total cash outflow for the shares purchased by Snap-on during the period from 10/28/18 to 11/24/18, as disclosed in the 2018 annual report?",53382250.0,53382250.0,19.311591064999448,19.311591064999448,1219,63.122711945228055,1.0,0.5371842924603215,1.0,0.3333333333,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What are the cumulative three-year dividends in millions for PPG Industries as reported in their 2012 annual report?,1073.0,1073,7.711751607999759,7.711751607999759,469,60.81627415404361,1.0,0.4899937846938029,0.9775946766283946,0.19999999998,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the change in unrecognized tax benefits for Comcast Corporation from the end of 2013 to the end of 2014, as reflected in the reconciliation of unrecognized tax benefits table within the 2015 ",-530.0,"<think>
Okay, let's see. The user is asking about the change in unrecognized tax benefits for Comcast Corporation from the end of 2013 to the end of 2014, based on the provided context.

First, I need to look through the context to find the relevant numbers. The context mentions several figures related to unrecognized tax benefits. 

Looking at the part where it says ""the amount of unrecognized tax benefits was $99 million and $110 million as of December 31, 2008 and 2007, respectively."" Wait, b",32.10012496700074,32.10012496700074,2048,63.80037467472059,0.0,0.0,0.10069801976278861,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage growth in the dividend yield for Republic Services from 2007 to 2008, as disclosed in the notes to the consolidated financial statements for the year 2009?",0.9333333333333332,93.3%,7.843393598001057,7.843393598001057,477,60.815512321295046,0.0,0.6306235774031648,0.6575898470916133,0.3333333333,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the ratio of the respirator mask/asbestos receivables to respirator mask/asbestos liabilities for 3M in the year 2007, as reflected in the table detailing the company's major categories of ong",2.743801652892562,2.74,10.258646349999253,10.258646349999253,640,62.38639857197598,1.0,0.5392435088606709,0.16885931663379025,0.49999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What was the percentage change in the Domestic Manufacturer 2019s Deduction from 2012 to 2013 for 3M as reflected in the Reconciliation of Effective Income Tax Rate table for 2013?,0.3333333333333335,"The context does not provide specific numerical data for the Domestic Manufacturer 2019s Deduction in 2012 and 2013, nor does it quantify the percentage change for this specific factor. The information given only mentions that the deduction contributed to a decrease in the effective tax rate but does not specify the exact change in the deduction itself. Therefore, the percentage change cannot be determined from the provided context.",8.135773684000014,8.135773684000014,498,61.21114221495337,1.0,0.0,0.12120027891982665,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the change in the amount of unresolved home equity indemnification and repurchase claims for private investors between December 31, 2012, and December 31, 2011, as reported by PNC Financial S",-36.0,-36.0,19.296429265999905,19.296429265999905,1220,63.22413246421847,1.0,0.43436948236887324,1.0,0.19999999998,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the debt to equity ratio for Republic Services as of December 31, 2018, according to their target asset allocation?",4.555555555555555,4.56,11.300079950000509,11.300079950000509,710,62.83141386092299,0.0,0.5387826302287749,0.18242318017681772,0.249999999975,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the total research and development expense for Celanese in the years 2014, 2015, and 2016, as reported in the 2016 financial statements?",283.0,283,6.908115584999905,6.908115584999905,420,60.79805626182292,1.0,0.5455489953471684,0.9759241664667307,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What was the interest rate on the redeemed 6.25% notes by American Tower in February 2004?,0.022566995768688293,6.25,6.2028147660003015,6.2028147660003015,360,58.03816711943104,1.0,0.5710024652462719,0.1453046373072966,0.4166666666458333,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What proportion of the total leased space in Boston, where American Tower's corporate headquarters and US tower division are located, is being offered for sub-lease as part of the company's consolidat",0.3333333333333333,0.33,13.34881467500054,13.34881467500054,839,62.85202247741641,0.0,0.47664923721486124,0.9337398955005305,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of Abiomed, Inc.'s total future minimum lease payments under non-cancelable operating leases, as of March 31, 2012, are due in the fiscal year ending March 31, 2013?",2845.5,17.0,8.750259466998614,8.750259466998614,545,62.283867359071344,0.0,0.5023922157031813,0.1374903823873894,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of International Paper's total contractual obligations for future payments due in 2012, as disclosed in the company's 2009 report, are comprised of maturities of long-term debt?",0.21035940803382663,"<think>
Okay, let's try to figure out this question. The user is asking for the percentage of International Paper's total contractual obligations for future payments due in 2012 that are comprised of maturities of long-term debt. They want the answer based on the 2009 report.

First, I need to locate the relevant data in the provided context. The context includes a table labeled ""total contractual obligations"" with columns for total, 2010, 2011 and 2012, etc. Looking at the rows, there's a row f",32.60871639200013,32.60871639200013,2048,62.80529338782664,0.375,0.9869992190892128,0.09066413463281334,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the net change in the balance of accrual related to restructurings for Adobe Inc. during the year ended December 3, 1999, as reported in their consolidated financial statements?",-8095.0,,32.08642769100152,32.08642769100152,2048,63.82761021958052,,0.0,0.150008603137255,0.3333333333,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage decrease in cash flows from operations for Ball Corporation from 2009 to 2010, as reported in the company's 2010 financial condition, liquidity, and capital resources section?",0.07950687868500982,7.95,25.428761639001095,25.428761639001095,1611,63.35345868865064,0.0,0.5144776188486218,0.9113461672606344,0.19999999998,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the decrease in the effective tax expense rate for CME Group between 2015 and 2016, as reflected in the reconciliation of the statutory U.S. federal income tax rate to the effective tax rate ",0.033999999999999975,"<think>
Okay, let's see. The user is asking for the decrease in the effective tax expense rate for CME Group between 2015 and 2016, as per the 2017 report.

First, I need to look at the context provided. The context mentions several years: 2015, 2016, and 2017. The question is about the change from 2015 to 2016. 

Looking at the context, there's a part that says: ""in 2015 , the effective rate was higher than the statutory tax rate primarily due to the impact of state and local income taxes."" The",32.27808455900049,32.27808455900049,2048,63.448622431622304,0.6428571428571429,0.0,0.10408089217968969,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the total amount of impairment charges included in SG&A expense from 2005 to 2007 for Dollar General, as disclosed in its 2007 report?",10.2,The context does not provide information about Dollar General's impairment charges included in SG&A expenses from 2005 to 2007.,7.201942759000303,7.201942759000303,442,61.37232893827578,1.0,0.0,0.09362019939907042,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the tax rate on the net earnings due to the gain on the sale of Devon Energy's aggregate ownership interests in EnLink, as reported in the 2018 financial statements and supplementary data?",0.18181818181818177,15.4,5.884691900000689,5.884691900000689,335,56.927364370590205,0.0,0.5538189483177829,0.13384491838864837,0.9999999999,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"In the 2006 report of International Paper, what percentage of the total printing papers net sales in 2005 was represented by Brazilian paper sales?",0.06485355648535565,"The provided context does not include specific numerical data on Brazilian paper sales in 2005 or the total printing papers net sales for 2005, making it impossible to calculate the requested percentage.",6.497511374000169,6.497511374000169,387,59.561265494444974,0.6666666666666666,0.0,0.13540220762086508,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the percentage change in the total notional amount of cash flow hedges denominated in euros, British pounds, and other currencies for Analog Devices as reported in their 2011 financial stateme",0.09864188706218716,9.86,10.694461470000533,10.694461470000533,658,61.52717477600741,1.0,0.580142703849913,0.17102570096866127,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What is the percentage increase in operation and maintenance expenses as a proportion of Entergy Mississippi's net revenue in 2003 compared to 2002?,0.024144397562119082,,32.40693251599987,32.40693251599987,2048,63.19635463766485,,0.0,0.14197647990329365,0.0,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"By what percentage did the maximum borrowings outstanding for American Water Works increase from 2016 to 2017, as reflected in the table summarizing the company's short-term borrowing activity for the",0.1171259842519685,11.71,16.937627241999508,16.937627241999508,1062,62.700635976130364,0.0,0.5069023852674346,0.8931248047493038,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the change in millions in off-balance-sheet exposures, which includes derivatives, securities financing transactions, commitments, and guarantees, for The Goldman Sachs Group, Inc. between 20",16609.0,1618,6.486035022999204,6.486035022999204,389,59.97500763110631,0.0,0.5915837037364531,0.11733229897606479,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"In the fiscal year 2018, what was the ratio of the anticipated benefits payments from General Mills' unfunded postemployment benefit plans to the deferred compensation, as outlined in the company's 20",1.4383561643835616,1.44,5.988597514000503,5.988597514000503,361,60.28122597253071,0.0,0.48794294408224004,0.17500338550783845,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of Zimmer Biomet's total contractual obligations, as outlined in the 2009 annual report, is comprised of interest payments?",0.4028978045820615,"The context provided does not mention Zimmer Biomet or its contractual obligations. It discusses International Paper's financial details, but no data is given regarding Zimmer Biomet's obligations or interest payments. Therefore, the question cannot be answered with the provided context.",4.448564350999732,4.448564350999732,269,60.468946557904076,0.8333333333333334,0.0,0.11595687875253775,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of the $220,600 aggregate purchase price for R2 Technology, Inc. was paid in cash by Hologic, Inc. in 2006?",0.03127833182230281,"The context provided does not mention the purchase of R2 Technology, Inc. or the $220,600 aggregate purchase price. Therefore, the question cannot be answered with the given information.",6.195877288999327,6.195877288999327,362,58.42594730575519,1.0,0.0,0.1253091494688123,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the change in the number of vehicles, in millions, from 2015 to 2016, as reflected in the capital lease obligations of United Parcel Service?",-6.0,-6.0,21.44996063600047,21.44996063600047,1362,63.49662002242055,0.0,0.49920337340638293,1.0,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage change in net sales for Lockheed Martin's Aeronautics segment from 2015 to 2016, considering the deliveries of aircraft such as the F-35, C-130, and F-16, as well as the impact",-0.023929098966026588,"The context does not provide a specific percentage change in net sales for Lockheed Martin's Aeronautics segment from 2015 to 2016. It discusses factors affecting sales and operating profit but does not quantify the net sales change between those years. 

Answer: 0",9.451708808999683,9.451708808999683,568,60.09495335480125,0.75,0.0,0.11060408035597391,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What was the change in millions in backlog at year-end between 2013 and 2014 for Lockheed Martin's Space Systems business segment?,-1600.0,-1600,9.497298681000757,9.497298681000757,585,61.59646228356345,0.0,0.5035696107422396,0.9800384936899011,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the net change in Aon's unrecognized tax benefits from January 1, 2007, to December 31, 2007, as a result of additions and reductions related to tax positions, settlements, and other factors, ",17.0,17,6.672137072999249,6.672137072999249,409,61.29969986005503,0.0,0.4786205247283606,0.9640150441696382,0.7499999999625,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the net change in the balance of employee separations liability for American Tower during 2004, as reflected in the table displaying activity with respect to the accrued restructuring liabilit",-1574.0,-1574,8.437391667999691,8.437391667999691,522,61.86746100453981,0.0,0.5031705135096401,0.9811021751133215,0.19999999998,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the after-tax share-based compensation cost for Global Payments in 2010, as reflected in the notes to the consolidated financial statements for that year?",11.8,The context does not provide the after-tax share-based compensation cost for 2010.,9.783513557000333,9.783513557000333,608,62.145362855347784,1.0,0.0,0.1068089551714811,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the total amount expected to be paid by Visa Inc. for volume and support incentives over the next three years, starting from 2009?",3138.0,3138,7.310906253000212,7.310906253000212,447,61.14153082137559,0.0,0.5139049959828011,0.978729973662733,0.7499999999625,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the return on investment (ROI) for Applied Materials, Inc. if $100 was invested in the company's common stock on October 27, 2013, and sold two years later, considering the cumulative total s",-0.03329999999999998,No data available,7.314957771999616,7.314957771999616,440,60.150723177684405,0.0,0.0,0.11845644490520575,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the cumulative 5-year total shareholder return on common stock for Fidelity National Information Services, Inc. as of December 31, 2016, according to the stock performance graph, which tracke",2.1181,"The context does not provide the specific numerical value for the cumulative 5-year total shareholder return on common stock for Fidelity National Information Services, Inc. as of December 31, 2016. It only describes the existence of a graph comparing returns but does not include the actual return figure.",27.179889707000257,27.179889707000257,1724,63.429249293678296,1.0,0.0,0.11055460279205184,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"At December 31, 2006, what proportion of International Paper's total future minimum commitments under existing non-cancelable leases and purchase obligations is scheduled to be fulfilled in 2008?",0.20207253886010362,"The context does not provide the specific numerical values for the total future minimum commitments or the 2008 portion, making it impossible to calculate the proportion.",5.566834891998951,5.566834891998951,336,60.35745742754522,1.0,0.0,0.12777039548499758,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"In the 2005 financial report of International Paper, what percentage of the company's total capital spending from continuing operations was allocated to the consumer packaging segment?",0.12701612903225806,"The provided context does not include specific data on the allocation of 2005 capital spending by business segments, including consumer packaging. The text references a table that would present such information but does not supply the actual figures from the table. Therefore, the percentage cannot be determined from the given context.",5.500326803999997,5.500326803999997,321,58.3601686660799,1.0,0.0,0.11252493199495794,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percentage decline in unbilled receivables on construction contracts for Duke Realty Corporation from 2007 to 2008, given that the amounts were $33.1 million and $22.7 million, respective",-0.3141993957703928,31.4,10.669352244000038,10.669352244000038,665,62.32805748577342,1.0,0.5485978582229395,0.4504622759319902,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of Union Pacific Corporation's total freight revenues in 2015 was attributed to the intermodal commodity group, as outlined in the company's consolidated financial statements for that ",0.19973525518458596,19.97,26.464804281000397,26.464804281000397,1666,62.951532998717624,0.0,0.50008037038085,0.8953806977928149,0.99999999995,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage reduction in carrying value of long-term borrowings is attributed to unamortized discount and debt issuance costs for BlackRock as of December 31, 2017?",0.0053560801428288035,"<think>
Okay, let's see. The user is asking for the percentage reduction in the carrying value of long-term borrowings due to unamortized discount and debt issuance costs for BlackRock as of December 31, 2017. 

First, I need to find the relevant data from the provided context. The context has several tables and mentions about carrying values, unamortized discounts, etc. Let me check the tables.

Looking at the first table, there's a column for ""unamortized discount and debt issuance costs"" and ",32.49401308100096,32.49401308100096,2048,63.02699500042525,0.9310344827586207,0.0,0.10624041829513037,0.9999999999,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of The AES Corporation's recourse debt, as outlined in the notes to consolidated financial statements for 2014, was scheduled to mature in 2015, according to the debt maturity schedule",0.10841283607979185,10.84,9.143860962998588,9.143860962998588,558,61.02454994208623,1.0,0.46142136773215103,0.8948742320305236,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the percentage change in total acquisition integration and other expenses for Zimmer Biomet from 2006 to 2007, as reported in the company's 2007 annual report?",3.131147540983607,,32.198098261998894,32.198098261998894,2048,63.606241068501475,,0.0,0.13917386957289046,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What was the percentage decrease in the total fair value of restricted stock that vested between fiscal years 2017 and 2018 for Air Products?,-0.4634146341463414,"<think>
Okay, let's see. The user is asking for the percentage decrease in the total fair value of restricted stock that vested between fiscal years 2017 and 2018 for Air Products.

First, I need to find the total fair value of restricted stock that vested in 2017 and 2018. Then calculate the percentage decrease from 2017 to 2018.

Looking at the context provided, there's a section that mentions the total fair value of shares vested under incentive share plans. It says: ""the total fair value of ",32.18857448699964,32.18857448699964,2048,63.62506052658991,0.0,0.0,0.10941723790364255,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the increase in total trading assets between 2007 and 2008 for JPMorgan Chase, as reported in their 2009 annual report?",58665.0,"<think>
Okay, let's see. The user is asking for the increase in total trading assets between 2007 and 2008 for JPMorgan Chase as reported in their 2009 annual report.

First, I need to look at the provided context. There's a table with average trading assets and liabilities for 2009, 2008, and 2007. The rows are split into trading assets for debt and equity instruments and derivative receivables. Similarly for liabilities. 

The question is about total trading assets, so I should focus on the ""t",32.39167767900108,32.39167767900108,2048,63.226116914829646,1.0,0.9969379406382188,0.25076824052393454,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the percent change in Entergy's net revenue from 2014 to 2015, considering the $5735 million in net revenue for 2014 and the $5829 million in net revenue for 2015?",0.016390584132519617,"<think>
Okay, let's see. The user is asking for the percent change in Entergy's net revenue from 2014 to 2015. They provided the numbers: $5735 million in 2014 and $5829 million in 2015.

First, I need to calculate the percent change. The formula for percent change is [(New Value - Old Value) / Old Value] * 100. So here, the old value is 2014's revenue, which is 5735, and the new value is 2015's revenue, 5829.

Subtracting 5735 from 5829 gives 94. Then divide that by 5735. Let me do that divisio",32.18609941199975,32.18609941199975,2048,63.62995322249134,0.4444444444444444,0.0,0.1950782196731935,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the tax rate applied to Citigroup's recorded sales of Mastercard shares in 2007, given that the company recorded a $367 million after-tax gain ($581 million pretax) from the sale of approxima",0.3683304647160069,0.368,10.276033250000182,10.276033250000182,635,61.794272610006274,1.0,0.5668144284304532,0.9570670624636244,0.9999999999,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What is the amount of credit lines that has been drawn in millions as of year-end 2016 for Ecolab, considering their financing activities and credit facilities?",192.0,192,7.008823546000713,7.008823546000713,412,58.78304644080964,0.0,0.5387804410624729,0.9724607303221061,0.9999999999,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the average of Lockheed Martin's 401(k) match total for the three years ended 2014, in millions?",382.6666666666667,176,32.05176195199965,32.05176195199965,2038,63.58464795327275,0.0,0.5267929643032282,0.12663950639777322,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"As of January 1, 2000, what was the total value of the balance of options for Packaging Corporation of America, in millions, considering the weighted-average exercise price of $4.55?",29.88986,,32.4451120169997,32.4451120169997,2048,63.12198888162091,,0.0,0.13754074887772455,0.9999999999,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What was the ratio of the total number of shares purchased in December 2012 to the total number of shares purchased between January 1, 2013, and January 21, 2013, under American Tower's 2011 buyback p",6.485117162761242,39.23,6.933240091000698,6.933240091000698,421,60.72197046031268,0.0,0.5668371028189387,0.12117004979810445,0.9999999999,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,What is the ROI of an investment in DJ US Containers & Packaging from 2007 to 2012?,0.07760000000000006,"The context provided does not include any information related to the DJ US Containers & Packaging index or its performance from 2007 to 2012. Therefore, the ROI cannot be determined from the given data.",7.621890189999249,7.621890189999249,474,62.189297954192476,1.0,0.0,0.1339439112430637,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of United Parcel Service's total expected cash outflow to satisfy contractual obligations and commitments as of December 31, 2010, is due in 2013?",0.14921888266259128,"<think>
Okay, let's see. The user is asking for the percentage of United Parcel Service's total expected cash outflow for contractual obligations as of December 31, 2010, that's due in 2013.

First, I need to look at the table provided. The columns are total, 2010, 2011 and 2012, 2013 and 2014, and 2015 and thereafter. The question is about 2013 specifically. But the table lists ""2013 and 2014"" as a single column. Hmm, so maybe I need to check if there's a breakdown within that column. However, ",32.26824391199989,32.26824391199989,2048,63.46797196603536,0.9285714285714286,0.0,0.10434775061523018,0.0,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise,"What percentage of State Street Corporation's total restructuring costs in 2010 were attributed to employee-related costs, such as severance, benefits, and outplacement services, as part of its busine",0.5526315789473685,67.3,3.9678960750025,3.9678960750025,231,58.21725056139593,1.0,0.4802030865310028,0.14566246062122323,0.249999999975,0.0
