config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,semantic_similarity,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_vec_dist_q_gt,custom_vec_dist_q_answer,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What is 'grey literature'?,non-peer-reviewed sources,"Grey literature refers to non-peer-reviewed sources such as model results, reports from government agencies and non-governmental organizations, and industry journals.",0.31686491100026615,0.5030920000008337,0,0,1.0,,,,1.0,0.7431961026523413,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6360783238067724,0.5222622298890398,0.31926627908805916,0.18181818181818182,0.0,0.4934210526315789,0.9512385129928589,0.9820669293403625,0.9664069267790079
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What's the name of Newcastle's speedway team?,Newcastle Diamonds,Newcastle Diamonds,3.6334719169999516,3.701435995999418,0,0,1.0,,,,1.0,1.0,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7024515029798454,0.34560274926306733,0.34560274926306733,1.0,0.0,0.9375,1.0,1.0,1.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What was the main reason for the show's suspension in 1989?,Its late 1980s performance of three to five million viewers,"The programme's 1989 suspension was caused by its late 1980s performance of three to five million viewers, which was seen as poor at the time.",0.33684771900061605,0.6239368220003598,0,0,1.0,,,,1.0,0.7876972686049386,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7446513387129817,0.4478865499006992,0.1588914228586661,0.5714285714285715,0.3589485409071449,0.8691304347826089,0.9749248623847961,0.9914969801902771,0.9831410901143335
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What is the name of the port city that was created?,Mombasa,I cannot answer from the provided context.,0.3080407209999976,0.3776078549999511,0,0,0.0,,,,1.0,0.6313290513907304,False,0.0,0.0,0.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,0.6932098719997967,0.5007355043294407,0.5594190310162016,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,When did Martin Luther receive his Doctor of Theology?,19 October 1512,On 19 October 1512.,0.2725285520000398,0.34207518600032927,0,0,1.0,,,,1.0,0.9550418295385248,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6143189251570209,0.543455939700686,0.45881136728590266,0.8571428571428571,0.0,0.949820788530466,0.9876582622528076,0.9950168132781982,0.9913238824081876
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Which phylum is more complex than sponges?,Ctenophores,Ctenophores.,0.2953556310003478,0.39572393799971906,0,0,1.0,,,,1.0,0.9838898742229012,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919871600494268,0.5596426430291732,0.5598838000158154,1.0,0.0,0.5,0.9929048418998718,0.998103678226471,0.9954974725735958
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What other scientist influence Frank Burnet when he was formulating his theory of immunity?,Niels Jerne,Niels Jerne.,0.31508060000032856,0.41293707699969673,0,0,1.0,,,,1.0,0.9835760606158144,True,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.7063004140235963,0.4920584599243776,0.4978330831913863,1.0,0.0,0.9375,0.9956103563308716,0.9986732006072998,0.9971394264928511
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How many volumes are contained in the library?,18 million volumes,The Harvard Library contains over 18 million volumes.,0.4193843699995341,0.5257668579997699,0,0,1.0,,,,1.0,0.8853236281369303,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.665406757941514,0.29132352180562404,0.21292137812655154,0.5454545454545454,0.0,0.8412698412698413,0.9724859595298767,0.9835741519927979,0.9779986282987122
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What does co-teaching get the students to focus on?,learning,Co-teaching focuses the student on learning.,0.4131806189998315,0.4143870300003982,0,0,1.0,,,,1.0,0.7632913114341551,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7078062837729306,0.40701997544751856,0.22622177545466726,0.2857142857142857,0.0,0.3333333333333333,0.972286581993103,0.9857032299041748,0.9789489387939387
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Of what mountain system are the Victorian Alps a part?,Great Dividing Range,I cannot answer from the provided context.,0.3138059199991403,0.4172739029991135,0,0,0.0,,,,0.0,0.6031293660131565,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6261465706467478,0.41300650370242953,0.5274306591830732,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What body part did Thomas Davis break during the NFC Championship Game?,arm,Thomas Davis broke his arm during the NFC Championship Game.,0.41412143599973206,0.5156165319995125,0,0,0.0,,,,1.0,0.7164613718423132,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5914920483108873,0.5201158834046764,0.24670503977038605,0.18181818181818182,0.0,0.2631578947368421,0.960405170917511,0.9840624928474426,0.9720899187459084
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,"Whose First Law of Motion says that unless acted upon be forces, objects would continue to move at a constant velocity?",Newton,Newton's First Law of Motion states that objects continue to move in a state of constant velocity unless acted upon by an external net force.,0.31399757399958617,0.5118752069993207,0,0,1.0,,,,1.0,0.5922168820097434,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.781457447918985,0.43304095320560365,0.0790881855022838,0.0,0.0,0.0,0.9544452428817749,0.9843481779098511,0.9691661067859327
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How was scarcity managed in many countries?,rationing,Scarcity was addressed by rationing.,0.31746356600069703,0.33543977400040603,0,0,1.0,,,,1.0,0.8109832957625632,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6250605541007554,0.46663750752845257,0.358393452458308,0.33333333333333337,0.0,0.35714285714285715,0.9754968881607056,0.9858021140098572,0.9806224277834328
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,In what year did Massachusetts first require children to be educated in schools?,1852,Massachusetts first required children to be educated in schools in 1852.,2.4167824059995837,2.5193776320002144,0,0,1.0,,,,1.0,0.5171469273674184,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035475323566267,0.5705468741257433,0.06426099317984302,0.16666666666666669,0.0,0.25,0.9588832259178162,0.9848376512527466,0.9716871543955661
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,When were stromules discovered?,1962,Stromules were first observed in 1962.,0.48740426499989553,0.5936091450003005,0,0,1.0,,,,1.0,0.6952378243584426,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6662714776260068,0.6405832343349422,0.4360802113292236,0.2857142857142857,0.0,0.3333333333333333,0.9607759118080139,0.9744559526443481,0.9675675805219948
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Which artist who had a major influence on the Gothic Revival is represented in the V&A's British galleries?,Horace Walpole,Horace Walpole is the figure represented in the V&A's British galleries who had a major influence on the Gothic Revival. The context identifies him as a patron whose works of art from his collections are on display and explicitly notes his status as a major influence on the Gothic Revival.,0.6110928230000354,1.0292933950004226,0,0,0.6,,,,1.0,0.5736099969621133,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.727376219784181,0.4311723859828702,0.13326585722092155,0.07692307692307693,0.0,0.27573529411764713,0.9335572123527527,0.9930643439292908,0.9623917863709668
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,"In 1890, who did the university decide to team up with?",several regional colleges and universities,"The provided context does not state who the university decided to team up with in 1890. It only mentions that in the 1890s, the University of Chicago affiliated with Des Moines College, Kalamazoo College, Butler University, and Stetson University, and specifically affiliated with Shimer College in 1896.",0.5319777699996848,1.0277183440002773,0,0,0.8333333333333334,,,,1.0,0.5165829695338333,False,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6575894073623051,0.4659700749260104,0.15204683069717762,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Who got a touchdown making the score 10-7?,Jonathan Stewart,Jonathan Stewart got the touchdown that made the score 10–7. He finished the drive with a 1-yard touchdown run.,0.49519862399938575,0.7015622139997504,0,0,1.0,,,,1.0,0.6407698116320816,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6901774092097485,0.4151731059099395,0.14852968556985546,0.1904761904761905,0.0,0.5067567567567568,0.9637494683265686,0.9831607341766357,0.9733583332441672
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How many Examination Boards exist in India?,30,The provided context does not contain information regarding the number of Examination Boards in India.,0.49034235299950524,0.5932774439997957,0,0,1.0,,,,0.0,0.41417175877896517,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6482619455166423,0.6187432495015572,0.29388887523595086,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Who started rumors in 2008 that ABC would sell its ten owned-and-operated stations?,Caris & Co.,Caris & Co. started the rumors in 2008 that ABC would sell its ten owned-and-operated stations.,0.4984469929995612,0.6257035750004434,0,0,1.0,,,,1.0,0.6178326383777548,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7204338941475074,0.4508061355166967,0.019515909803254017,0.3157894736842105,0.0,0.6847545219638244,0.9711036086082458,0.988781750202179,0.9798629510964084
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Which network broadcasted the 50th Super Bowl game? ,CBS,CBS broadcasted the 50th Super Bowl game in the U.S.,0.469325757999286,0.6286924099995304,0,0,1.0,,,,1.0,0.5684702106179236,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6257497066683845,0.5211511785824013,0.0875841486385881,0.18181818181818182,0.0,0.2631578947368421,0.9533755779266357,0.9854302406311035,0.9691379262178373
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Why was this short termed organization created?,coordinate the response to the embargo,"The short-term organization, the Federal Energy Office, was created to coordinate the response to the embargo.",0.5350460059999023,0.6380702469996322,0,0,1.0,,,,1.0,0.8079760219593356,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5845797825940908,0.5745778994246111,0.29879926108608024,0.5454545454545454,0.30130404892785684,0.6091269841269841,0.9755202531814575,0.9782479405403137,0.9768821927766775
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What does LGM stands for?,Last Glacial Maximum,"The provided context does not contain information about what LGM stands for. The text discusses the etymology of Warsaw, the naming of the French and Indian War, and the launch of BSkyB's digital service.",0.38859171100011736,0.7350359129995923,0,0,1.0,,,,0.0,0.6469089173098839,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6384485662264947,0.3055562701598704,0.21771719746613605,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"""Reducibility Among Combinatorial Problems""","The paper written by Richard Karp in 1972 is titled ""Reducibility Among Combinatorial Problems"".",0.354820638000092,0.39097667999976693,0,0,1.0,,,,1.0,0.6560763945564613,True,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.7285996794683247,0.49227986282874303,0.1986484062370658,0.4444444444444445,0.1777835117834348,0.79375,0.9707476496696472,0.990803062915802,0.980672830368237
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What Lake in a German island Mainau receives a fraction of the Rhine's flow?,Lake Überlingen,Lake Überlingen receives a small fraction of the Rhine's flow diverted off the island of Mainau.,2.7094235139993543,2.915518652999708,0,0,1.0,,,,1.0,0.6124512584723456,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7062566144893703,0.4461070020749931,0.09141699461616815,0.2222222222222222,0.0,0.5514705882352942,0.9697078466415405,0.9939033389091492,0.9816565251161311
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What studio does ABC own at 1500 Broadway in NYC?,Times Square Studios,ABC owns the Times Square Studios at 1500 Broadway in NYC.,0.4907036299991887,0.5003460389998509,0,0,1.0,,,,1.0,0.6068697540154875,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6323872184357316,0.41997917264947293,0.15383402194523066,0.42857142857142855,0.0,0.7748538011695907,0.9746522307395935,0.9871917366981506,0.980881909377514
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How many fraternities are apart of the university?,fifteen,There are fifteen fraternities at the University of Chicago.,0.38513245200010715,0.39213957699939783,0,0,1.0,,,,1.0,0.6091868764823156,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7198379399350451,0.6273266455420443,0.18503371706751714,0.19999999999999998,0.0,0.2777777777777778,0.9506776928901672,0.9725686311721802,0.9614985775791274
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,At what address did Goldenson secure a new headquarters for ABC?,1330 Avenue of the Americas in Manhattan,"Goldenson secured a new headquarters for ABC at 1330 Avenue of the Americas in Manhattan, at the corner of 54th Street.",0.46662519999972574,0.7000709320000169,0,0,1.0,,,,1.0,0.6978916588444743,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6954886388761651,0.4731628312407281,0.17085892129629565,0.5,0.2765355515845788,0.8321185617103983,0.9750032424926758,0.9892937541007996,0.9820965156478877
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Who had established the Russian empire to its former glory prior to 1921?,Bolshevik leaders,Bolshevik leaders had effectively reestablished a polity with roughly the same extent as the former empire by 1921.,2.2371701459996984,2.4424039899995478,0,0,1.0,,,,1.0,0.5882045384773075,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6903146978580685,0.50149465793141,0.16401017787973016,0.19999999999999998,0.0,0.5208333333333334,0.9639292359352112,0.9923540353775024,0.9779351294629075
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,random noise,"From a physical viewpoint, the Riemann hypothesis states that the irregularity in the distribution of primes only comes from random noise.",3.566468021000219,3.6693474170006084,0,0,1.0,,,,1.0,0.6671397220375664,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7063029653290376,0.4939421298736214,0.1607966083197201,0.17391304347826084,0.0,0.4807692307692307,0.94575035572052,0.9823986291885376,0.9637262061035522
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Which work of Luther's is effective in teaching children?,Small Catechism,Luther's Small Catechism is the work that proved especially effective in helping parents teach their children.,0.5969858650005335,0.6954519420005454,0,0,1.0,,,,1.0,0.6778688917625046,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.657501536436596,0.3857577079884005,0.13688236491918038,0.2222222222222222,0.0,0.5514705882352942,0.9762299060821533,0.9927182197570801,0.9844050249179865
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How was the civil disobedience shown in Antigone?,obey her conscience rather than human law,"In Sophocles' play *Antigone*, civil disobedience is shown through the character of Antigone, who defies King Creon by giving her brother Polynices a proper burial despite his orders to stop her. She justifies this defiance by stating in a speech that she must obey her conscience rather than human law, and she remains unafraid of the death penalty that Creon threatens and eventually carries out.",0.7082705589991747,1.5262314569999944,0,0,1.0,,,,1.0,0.718498079238411,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7173526243041524,0.4066755323996867,0.21581659883348947,0.19444444444444445,0.08479366932022776,0.5253507653061226,0.9530206322669983,0.9760223031044006,0.9643843331378854
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Where do juvenile platyctenids live?,among the plankton,Juvenile platyctenids live among the plankton.,0.49213260100077605,0.5964846020006007,0,0,1.0,,,,1.0,0.7930141611869439,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7135135864558139,0.45339407546927957,0.17328830300719078,0.6666666666666666,0.0,0.8922558922558923,0.9732636213302612,0.9905049204826355,0.9818085841872316
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How often are elections held for the Victorian Parliament?,every four years,Elections for the Victorian Parliament are held every four years.,0.6223936180003875,0.6922443590001421,0,0,1.0,,,,1.0,0.7187709074367664,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6354212977938408,0.5434001642414903,0.24828193292547662,0.4615384615384615,0.0,0.7957957957957958,0.9601080417633057,0.9659538269042969,0.9630220630705073
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What magnetic and electric force acts on a charge?,unified electromagnetic,"The electromagnetic force that acts on a charge is the sum of the electrostatic force, which is due to the electric field, and the magnetic force, which is due to the magnetic field.",0.804122601999552,1.0051926299993283,0,0,1.0,,,,1.0,0.5963468928939293,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7534276349437947,0.47407235930983105,0.13266046068505244,0.05714285714285715,0.0,0.09803921568627451,0.937650203704834,0.9711084365844727,0.954086078944902
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What kinds of growth did Kublai encourage?,"commercial, scientific, and cultural","Kublai Khan encouraged commercial, scientific, and cultural growth.",0.397617007000008,0.4971779810002772,0,0,1.0,,,,1.0,0.7437862097878337,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6827716202907271,0.5496873650907779,0.20008788694915747,0.6666666666666666,0.345720784641941,0.9019886363636364,0.9717574715614319,0.9818909764289856,0.9767979429309246
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What was the name of the first episode of the new Doctor Who series?,Rose,"The name of the first episode of the new Doctor Who series was ""Rose"".",0.4898028570005408,0.592635773999973,0,0,1.0,,,,1.0,0.675882112933622,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6881180363195938,0.38235930543325747,0.03119211553057355,0.13333333333333333,0.0,0.21739130434782605,0.960420548915863,0.9908086657524109,0.975377977614284
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Each of the extended metropolitan areas has a population that exceeds what number?,five million,Each of the extended metropolitan areas has a population that exceeds five million.,0.5910887669997464,0.5928495999996812,0,0,1.0,,,,1.0,0.6990892998177737,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7713026517822151,0.5094807952371139,0.0934212719445392,0.2666666666666667,0.0,0.6048387096774195,0.962638258934021,0.9768632650375366,0.969698596314305
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,Why is giving a defiant speech sometimes more harmful for the individual?,lack of remorse,"Giving a defiant speech can be more harmful for the individual because it may lead to an increased sentence. In the case of U.S. v. Burgos-Andujar, the judge increased the defendant's sentence from 40 to 60 days after she argued that the Navy members were violating a greater law. This action was upheld by the U.S. Court of Appeals for the First Circuit because the statement suggested a lack of remorse, an attempt to avoid responsibility for her actions, and a likelihood of repeating her illegal ",0.4825333339995268,1.2488884429994869,0,0,1.0,,,,1.0,0.47846838268237246,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368682276721004,0.5798347244338684,0.20080021415551652,0.06666666666666667,0.0,0.13157894736842107,0.9412679076194763,0.9670578241348267,0.9539885979880796
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,When were Joseph Schumpeter and Norman Angell at their most prolific writing period?,before World War I,"The provided context does not contain any information regarding Joseph Schumpeter, Norman Angell, or their writing periods. Therefore, the question cannot be answered using the given text.",0.5494974439998259,0.7540261690000989,0,0,1.0,,,,0.0,0.5636864062439308,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.66928795514406,0.45416912612649296,0.36774822790734507,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How do competing businesses attract workers?,offering a higher wage,"Competing businesses attract workers by offering higher wages to secure the best labor, particularly when other employers are offering below-market wages and facing chronic understaffing.",0.4952161960000012,0.9104942180001672,0,0,1.0,,,,1.0,0.7478426455744159,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6359808113787584,0.46126728482615453,0.234820285604053,0.13793103448275865,0.0,0.3073770491803279,0.9533174633979797,0.9702747464179993,0.9617213620789341
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,How many teams up to Super Bowl 50 have been to the championship game eight times?,four,"Up to Super Bowl 50, four teams had made eight appearances in the Super Bowl.",0.34237206899979356,0.4943121999995128,0,0,1.0,,,,1.0,0.5591215350611067,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7006359635581877,0.5484502448978812,0.2151121174674746,0.125,0.0,0.20833333333333331,0.9453492164611816,0.981675386428833,0.963169910740047
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,What plants create most electric power?,steam turbine,Most electric power is generated using steam turbine plants.,0.4972643950004567,0.5937003770004594,0,0,1.0,,,,1.0,0.8100526499117955,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6153094075849831,0.4536777438150007,0.20628390478103698,0.3636363636363636,0.0,0.6944444444444445,0.9634292721748352,0.9821277260780334,0.9726886451209531
recursive_cs500_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_rerank-huggingface:cross-encoder/ms-marco-MiniLM-L-6-v2_mmr-l0.5,The epidemic in Newcastle was the most what in any British city at the time?,devastating loss,The epidemic in Newcastle was the most devastating loss in any British city at the time.,0.4940479779997986,0.5969745930005956,0,0,0.0,,,,1.0,0.6675694736764202,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7166632935254027,0.5721892005572298,0.09585496019176132,0.2222222222222222,0.0,0.5514705882352942,0.9745903015136719,0.9627044200897217,0.9686108990863861
