config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What did Warsz own?,a village,Warsz owned a village located at the modern-day site of Mariensztat neighbourhood.,0.7388070929991954,0.9432250879981439,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5533631286451778,0.2857142857142857,0.0,0.625,0.9622098803520203,0.988216757774353,0.9750399319539155
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Who formed the government in Kenya?,Kenya African National Union (KANU) of Jomo Kenyatta,It was the Kenya African National Union (KANU) of Jomo Kenyatta that formed a government.,0.8679394509999838,1.1040276189996803,0,0,1.0,,,,,True,1.0,1.0,0.1,1.0,1.0,0.3,1.0,0.8687949224876582,0.4,0.6268531965872279,0.6956521739130436,0.4758733096412523,0.9186422413793104,0.9860675930976868,0.9941112995147705,0.9900731090921604
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What tool has measured the amount of dust that travels from the Sahara to the Amazon?,NASA's CALIPSO satellite,NASA's CALIPSO satellite has measured the amount of dust transported by wind from the Sahara to the Amazon.,0.7277762100020482,0.9079283520004537,0,0,1.0,,,,,True,1.0,1.0,0.25,1.0,0.46927872602275644,0.25,1.0,0.3903800499921017,0.25,0.5592779848650542,0.2857142857142857,0.0,0.654320987654321,0.9760516285896301,0.995851457118988,0.9858521380679802
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Who sacked Newton with 11 seconds left in the first half?,DeMarcus Ware,DeMarcus Ware sacked Newton with 11 seconds left in the first half.,1.9377725170015765,2.097798688002513,0,0,1.0,,,,,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.551477434176665,0.2857142857142857,0.0,0.625,0.9598295092582703,0.9918230772018433,0.9755640569086793
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What was the hymn meant to examine students on?,specific catechism questions,The hymn functioned as a means of examining candidates on specific catechism questions.,0.6148558140012028,0.8048624309994921,0,0,1.0,,,,,True,1.0,1.0,0.2,1.0,1.0,0.6,1.0,0.7227265726449519,0.6,0.5808681208260994,0.375,0.0,0.7361111111111112,0.9748468399047852,0.9884641766548157,0.9816082840095244
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,"In Nepalese private schools, what is the primary language of instruction?",English,The medium of education is English.,0.6604400020005414,0.6760209319982096,0,0,1.0,,,,,True,1.0,1.0,0.1,1.0,0.7653606369886217,0.2,1.0,0.830419897363192,0.4,0.594309588877398,0.2857142857142857,0.0,0.3333333333333333,0.9682631492614746,0.9808984398841858,0.9745398409212681
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What topic do private bills typically have?,large-scale development projects,Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property.,0.5483922789971984,0.8274099209993437,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.6131471927654584,0.5,1.0,0.6131471927654584,0.5,0.5197260315017846,0.2608695652173913,0.0,0.6264775413711585,0.9629648923873901,0.9812778830528259,0.9720351418995375
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,To where did Ethelred flee?,Normandy,Ethelred fled to Normandy.,0.682898605002265,0.7216767260033521,0,0,1.0,,,,,True,1.0,1.0,0.1,1.0,1.0,0.3,1.0,0.8539316501572937,0.4,0.5727184248106433,0.4,0.0,0.38461538461538464,0.9763305187225342,0.983322024345398,0.979813799641679
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What future Revolutionary key figures participated in this attack?,Washington and Thomas Gage,George Washington and Thomas Gage played key roles in organizing the retreat after the attack on Braddock's expedition.,0.7252637920028064,0.9269262820016593,0,0,1.0,,,,,True,1.0,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,1.0,0.8687949224876582,0.36363636363636365,0.5242923890431667,0.3636363636363636,0.13445273575332958,0.7349537037037037,0.978762149810791,0.9941696524620056,0.9864057391131409
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What style of lace is erroneously believed by some to have Huguenot influence?,'Bucks Point',The style of lace known as 'Bucks Point' is fallaciously believed to demonstrate a Huguenot influence.,0.6095237619992986,0.9157592720002867,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5660729266071154,0.2222222222222222,0.0,0.5514705882352942,0.9616001844406128,0.9872502684593201,0.9742564277591311
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What did the number of legions in Roman times depend on?,threat of war,The actual number of legions present depended on whether a state or threat of war existed.,0.7106373370006622,0.8411660359997768,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5813516625460956,0.3157894736842105,0.0,0.3488372093023256,0.9691130518913269,0.9867057800292969,0.9778302920459991
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Before dinner what were Tesla's working hours?,9:00 a.m. until 6:00 p.m. or later,Tesla worked every day from 9:00 a.m. until 6:00 p.m. or later before his dinner at 8:10 p.m.,0.631909777999681,1.013763711998763,0,0,1.0,,,,,True,1.0,1.0,0.125,1.0,0.7653606369886217,0.25,1.0,0.6992148198508501,0.375,0.5530318691077213,0.56,0.32702929224554894,0.8629377676996723,0.9840806126594543,0.9901731014251709,0.9871174564219426
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What house was the site of a weaving school in Canterbury?,The Weavers,"The Weavers, a half-timbered house by the river, was the site of a weaving school from the late 16th century to about 1830.",0.7047843610016571,1.112490659001196,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.23463936301137822,0.25,1.0,0.36331756126716835,0.5,0.6060049242998511,0.16,0.0,0.45731707317073167,0.9564203023910522,0.9909954071044922,0.97340092545165
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is strongly linked to good student-teacher relationships?,student motivation and attitudes towards school,Student motivation and attitudes towards school are closely linked to student-teacher relationships.,0.6514738129990292,0.7618797379982425,0,0,1.0,,,,,True,1.0,1.0,0.125,1.0,1.0,0.375,1.0,0.8539316501572937,0.5,0.6066182247524464,0.6666666666666666,0.41722614486115056,0.906986531986532,0.9696057438850403,0.9927114248275757,0.9810225532140618
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What does the First Company Law Directive article 11 require?,incorporations would only be nullified for a fixed list of reasons,Article 11 of the First Company Law Directive requires that incorporations would only be nullified for a fixed list of reasons.,0.6502553259997512,0.9582255569985136,0,0,1.0,,,,,True,1.0,1.0,0.16666666666666666,1.0,0.7039180890341347,0.3333333333333333,1.0,0.6548086577531307,0.5,0.5299464195384921,0.6875000000000001,0.4845766087853281,0.9073691460055096,0.9818245768547058,0.9910372495651245,0.9864094030014118
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What are two examples of cytotoxic or immunosuppressive drugs?,methotrexate or azathioprine,Methotrexate and azathioprine are examples of cytotoxic or immunosuppressive drugs.,0.5583304780011531,0.8197844659989642,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5354486465513973,0.30769230769230765,0.0,0.40540540540540543,0.9683549404144287,0.9917457699775696,0.9799107881562161
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What caused the need for principal Treaties that ended up forming the EU?,"common rules for coal and steel, and then atomic energy",I cannot answer from the provided context.,0.807734645997698,0.8100406989979092,0,0,0.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5908173729626043,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Who originally led the Space Task Group?,Robert R. Gilruth,Robert R. Gilruth originally led the Space Task Group.,0.5632204490029835,0.7318940710028983,0,0,1.0,,,,,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.6011441255034592,0.5,0.0,0.8179012345679012,0.9864847660064697,0.9978423118591309,0.9921310357610111
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Which female anchor from Today joined Hugh Downs on 20/20?,Barbara Walters,Barbara Walters.,0.6882325709993893,0.6902382250009396,0,0,1.0,,,,,True,1.0,1.0,0.09090909090909091,1.0,0.7039180890341347,0.18181818181818182,1.0,0.7860137352654724,0.36363636363636365,0.544750985565092,1.0,0.0,0.9375,0.9912682175636292,0.9970974326133728,0.9941742804457958
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is the estimate for the amount of tree species in the amazon tropical rain forest?,"16,000 species","The Amazon rainforest has an estimated 16,000 tree species.",0.6547695449989988,3.6470332919998327,0,0,1.0,,,,,True,1.0,1.0,0.16666666666666666,1.0,0.7653606369886217,0.3333333333333333,1.0,0.6843515475204855,0.5,0.59794560180741,0.3636363636363636,0.0,0.3703703703703704,0.9753298759460449,0.9879536032676697,0.9816011549197303
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What type of homes is Fresno known for?,early twentieth century homes,"Fresno is known for its early twentieth century homes, including California Bungalow, American Craftsman, Spanish Colonial Revival, Mediterranean Revival, Mission Revival, and Storybook houses.",0.6375862710010551,1.2531195560004562,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5923889546884472,0.2857142857142857,0.09849349468888721,0.6614583333333333,0.9574735760688782,0.9810464382171631,0.9691166813517554
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What team had the best start ever in the NFL?,Carolina Panthers,The Carolina Panthers posted the best start to a season by an NFC team in NFL history with a 14–0 record.,2.517968279997149,2.926744657997915,0,0,1.0,,,,,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5940622371805983,0.17391304347826084,0.0,0.4807692307692307,0.9528377056121826,0.9793340563774109,0.965904205478757
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Which organic compounds contain the greatest amount of oxygen by mass?,carbohydrates,Carbohydrates contain the largest proportion by mass of oxygen among organic compounds with biological relevance.,0.6619374219990277,0.8803094040013093,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5441282709057037,0.125,0.0,0.20833333333333331,0.9405774474143982,0.9693147540092468,0.9547299019154426
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What did Stiglitz present in 2009 regarding global inequality?,evidence,Economist Joseph Stiglitz presented evidence in 2009 that both global inequality and inequality within countries prevent growth by limiting aggregate demand.,0.6419231839972781,3.1060108879973995,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.6131471927654584,0.5,1.0,0.6131471927654584,0.5,0.5693883955216631,0.0909090909090909,0.0,0.16666666666666666,0.9466962814331055,0.9776176810264587,0.9619085464703134
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Of what hollywood film company was UPT a subsidiary of when it merged with ABC?,Paramount Pictures,UPT was a subsidiary of Paramount Pictures when it merged with ABC.,2.610560942997836,2.810014187998604,0,0,0.0,,,,,True,1.0,1.0,0.1111111111111111,1.0,0.7653606369886217,0.2222222222222222,1.0,0.830419897363192,0.4444444444444444,0.5353812628857363,0.2857142857142857,0.0,0.625,0.9622981548309326,0.974465548992157,0.9683436321017708
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,When did the NFL announce that it would not use Roman numbers to designate the Super Bowl number?,"June 4, 2014","On June 4, 2014, the NFL announced that the practice of branding Super Bowl games with Roman numerals would be temporarily suspended.",2.9843846670009953,4.0496100220007065,0,0,1.0,,,,,True,1.0,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,1.0,1.0,0.5555555555555556,0.6054808206135212,0.24000000000000002,0.0,0.6009070294784581,0.9645488262176514,0.9939733743667603,0.9790400652604045
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many Huguenots were killed in Toulouse?,"Nearly 3,000","Nearly 3,000 Protestants were slaughtered in Toulouse alone.",2.081198889998632,2.2306492759998946,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.620141900119941,0.4,0.0,0.7211538461538461,0.9750524163246155,0.9902617931365967,0.982598252781667
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is 'grey literature'?,non-peer-reviewed sources,"Examples of non-peer-reviewed sources include model results, reports from government agencies and non-governmental organizations, and industry journals.",0.6181475020021026,0.8847448449996591,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48762327983398457,0.21052631578947367,0.0,0.5357142857142858,0.9537584185600281,0.9819700121879578,0.9676586353963511
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What's the name of Newcastle's speedway team?,Newcastle Diamonds,Newcastle Diamonds,0.8008675239980221,0.8390102619996469,0,0,1.0,,,,,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.58834790039945,1.0,0.0,0.9375,0.9999999403953552,0.9999999403953552,0.9999999403953552
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What was the main reason for the show's suspension in 1989?,Its late 1980s performance of three to five million viewers,The programme's 1989 suspension was caused by its poor viewership performance of three to five million viewers in the late 1980s.,0.7277940860003582,1.097805072000483,0,0,1.0,,,,,True,1.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,1.0,0.8687949224876582,0.5714285714285714,0.5841875095836767,0.5161290322580645,0.3142050492271706,0.8887387387387388,0.980286717414856,0.9911776781082153,0.985702115294641
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is the name of the port city that was created?,Mombasa,I cannot answer from the provided context.,0.8032961280005111,0.8620320289992378,0,0,0.0,,,,,False,0.0,0.0,0.0,1.0,0.5307212739772434,0.2222222222222222,1.0,0.5147714448836774,0.3333333333333333,0.6109420873139111,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,When did Martin Luther receive his Doctor of Theology?,19 October 1512,Martin Luther received his Doctor of Theology on 19 October 1512.,0.7124543219979387,0.9349398529993778,0,0,0.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.57603886493477,0.42857142857142855,0.0,0.7748538011695907,0.9682452082633972,0.9915019273757935,0.9797355717041688
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Which phylum is more complex than sponges?,Ctenophores,Ctenophores form an animal phylum that is more complex than sponges.,0.7570228760014288,0.9613572449998173,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27727342735504823,0.4,0.5719232394475742,0.16666666666666669,0.0,0.25,0.9623678922653198,0.9929591417312622,0.9774242157132331
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What other scientist influence Frank Burnet when he was formulating his theory of immunity?,Niels Jerne,Niels Jerne.,0.7781396389982547,1.7892136569971626,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13120507751234178,0.2,0.6055452492500041,1.0,0.0,0.9375,0.9956104159355164,0.9986732006072998,0.9971394563867845
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many volumes are contained in the library?,18 million volumes,The Harvard Library comprises over 18 million volumes.,2.3030068179978116,2.4219760519990814,0,0,1.0,,,,,True,1.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,1.0,0.8687949224876582,0.5714285714285714,0.5490383664511412,0.5454545454545454,0.0,0.8412698412698413,0.9729336500167847,0.9832822680473328,0.9780805863135993
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What does co-teaching get the students to focus on?,learning,Co-teaching focuses the student on learning by providing a social networking support that allows them to reach their full cognitive potential.,0.8464472369996656,1.0949116899973887,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,0.7653606369886217,0.6666666666666666,1.0,0.7653606369886217,0.6666666666666666,0.5523254577881741,0.0909090909090909,0.0,0.16666666666666666,0.9622402787208557,0.9821522831916809,0.9720943241987151
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Of what mountain system are the Victorian Alps a part?,Great Dividing Range,The Victorian Alps are part of the Great Dividing Range mountain system.,2.767973111000174,2.951758539002185,0,0,1.0,,,,,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.582680318566769,0.4,0.0,0.754985754985755,0.9674589037895203,0.9781377911567688,0.9727690406194429
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What body part did Thomas Davis break during the NFC Championship Game?,arm,Thomas Davis broke his arm during the NFC Championship Game.,0.8859238530021685,0.9324211570019543,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5682131476754634,0.18181818181818182,0.0,0.2631578947368421,0.9604052305221558,0.9840623736381531,0.9720898911147021
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,"Whose First Law of Motion says that unless acted upon be forces, objects would continue to move at a constant velocity?",Newton,Newton's First Law of Motion states that objects continue to move in a state of constant velocity unless acted upon by an external net force or resultant force.,2.7675312049977947,3.215644517000328,0,0,1.0,,,,,True,1.0,1.0,0.14285714285714285,1.0,0.46927872602275644,0.14285714285714285,1.0,0.6164336326286644,0.42857142857142855,0.5835829502646659,0.0,0.0,0.0,0.9513942003250122,0.984127402305603,0.9674840122289844
recursive_cs1000_co200_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How was scarcity managed in many countries?,rationing,Scarcity was addressed by rationing.,0.9291377109984751,0.9684909190000326,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,0.7653606369886217,0.6666666666666666,1.0,0.9469024295259745,1.0,0.5860933605667734,0.33333333333333337,0.0,0.35714285714285715,0.9754968881607056,0.9858020544052124,0.9806223982934666
