config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_vec_dist_q_gt,custom_vec_dist_q_answer,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Who started rumors in 2008 that ABC would sell its ten owned-and-operated stations?,Caris & Co.,Caris & Co. started the rumors in 2008 that ABC would sell its ten owned-and-operated stations.,0.7643974589991558,0.769180803999916,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7257501516098636,0.4508061355166967,0.019515909803254017,0.3157894736842105,0.0,0.6847545219638244,0.9711036086082458,0.988781750202179,0.9798629510964084
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Which network broadcasted the 50th Super Bowl game? ,CBS,CBS broadcasted the 50th Super Bowl game.,0.6543285520001518,0.6566379079995386,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6400787967227505,0.5211511785824013,0.07243961306376956,0.25,0.0,0.3125,0.9539243578910828,0.9850497841835022,0.9692372502323465
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Why was this short termed organization created?,coordinate the response to the embargo,"The short-term organization, the Federal Energy Office, was created to coordinate the response to the oil embargo. This organization was established in 1973 under President Nixon, who appointed William E. Simon as its first Administrator. The purpose of the office was to manage the distribution of domestic oil during a crisis, ensuring that states received the same amount of oil they had consumed in 1972 for the year 1974. This approach was effective for states with stable populations but did no",1.6820594580003672,2.200108902001375,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5760744812404885,0.5745778994246111,0.3493509702307791,0.12903225806451613,0.04051927295353802,0.30240346729708434,0.9494737982749939,0.9747504591941833,0.9619461112902228
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What does LGM stands for?,Last Glacial Maximum,"LGM stands for ""Last Glacial Maximum.""",0.6541498899987346,0.6562767590003205,0,0,0.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6396022033595113,0.3055562701598704,0.10264527798891487,0.6666666666666666,0.0,0.8922558922558923,0.9678897857666016,0.9897669553756714,0.9787061298994075
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"""Reducibility Among Combinatorial Problems""","The paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems is titled ""Reducibility Among Combinatorial Problems."" In this paper, Karp demonstrated that 21 diverse combinatorial and graph theoretical problems, known for their computational intractability, are NP-complete.",1.5067121909996786,1.707753753000361,0,0,0.75,,,,,True,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.7355787697522792,0.49227986282874303,0.08796764724948458,0.1568627450980392,0.04866005443800707,0.45180722891566266,0.9446903467178345,0.9832991361618042,0.963608162924852
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What Lake in a German island Mainau receives a fraction of the Rhine's flow?,Lake Überlingen,The lake that receives a fraction of the Rhine's flow from the island of Mainau is Lake Überlingen.,0.8368165330011834,0.839652519000083,0,0,0.6666666666666666,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6696749271656923,0.4461070020749931,0.12322172716481228,0.19999999999999998,0.0,0.2777777777777778,0.9758275747299194,0.9948394894599915,0.9852418238332527
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What studio does ABC own at 1500 Broadway in NYC?,Times Square Studios,ABC owns the Times Square Studios at 1500 Broadway in New York City.,0.638813167999615,0.6414397569988068,0,0,0.6666666666666666,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6565126189017952,0.41997917264947293,0.16089446665940121,0.375,0.0,0.7361111111111112,0.9715531468391418,0.9861893653869629,0.9788165454215182
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,How many fraternities are apart of the university?,fifteen,There are fifteen fraternities at the University of Chicago.,0.7711387809995358,0.7730747579989838,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079545606140659,0.6273266455420443,0.18503371706751714,0.19999999999999998,0.0,0.2777777777777778,0.9506776928901672,0.9725686311721802,0.9614985775791274
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,At what address did Goldenson secure a new headquarters for ABC?,1330 Avenue of the Americas in Manhattan,Goldenson secured a new headquarters for ABC at 1330 Avenue of the Americas in Manhattan.,0.8622942050005804,0.8666639839993877,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.7021090590966299,0.4731628312407281,0.16668512476607544,0.6363636363636364,0.4001601601922499,0.8961276818419676,0.9815521240234375,0.9935906529426575,0.9875347009634846
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Who had established the Russian empire to its former glory prior to 1921?,Bolshevik leaders,The Bolshevik leaders had effectively reestablished a polity with roughly the same extent as the Russian Empire by 1921.,0.8642043780000677,0.8689161860002059,0,0,0.5,,,,,True,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.6848440161392078,0.50149465793141,0.24081548304434497,0.1904761904761905,0.0,0.5067567567567568,0.9604634642601013,0.9639588594436646,0.9622079874479751
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,random noise,The Riemann hypothesis states that the source of irregularity in the distribution of prime numbers comes from random noise.,0.860047948999636,0.8657382649998908,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661881768102998,0.4939421298736214,0.1894135270513091,0.1904761904761905,0.0,0.5067567567567568,0.950934112071991,0.9816606640815735,0.9660531255417575
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Which work of Luther's is effective in teaching children?,Small Catechism,Luther's Small Catechism is effective in teaching children.,0.7577067840011296,0.7603291640007228,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6847974152493393,0.3857577079884005,0.0760562609209211,0.4,0.0,0.7211538461538461,0.9811943769454956,0.9925172328948975,0.9868233262474736
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,How was the civil disobedience shown in Antigone?,obey her conscience rather than human law,"In Sophocles' play *Antigone*, civil disobedience is shown through the character of Antigone, who defies King Creon's decree that forbids the burial of her brother Polynices. Despite the king's order, Antigone insists on giving her brother a proper burial, believing that divine law and moral duty supersede human law. Her act of civil disobedience is driven by her conscience and her commitment to what she perceives as a higher moral and religious obligation. This defiance ultimately leads to her ",1.477236624001307,2.305039848000888,0,0,0.6363636363636364,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7425467535609904,0.4066755323996867,0.21136251502170178,0.06060606060606061,0.0,0.12903225806451613,0.9478945732116699,0.9663293361663818,0.9570231875172411
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Where do juvenile platyctenids live?,among the plankton,Juvenile platyctenids live among the plankton.,0.5442440699989675,0.546901125999284,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6872718109849871,0.45339407546927957,0.17328830300719078,0.6666666666666666,0.0,0.8922558922558923,0.9732636213302612,0.9905049204826355,0.9818085841872316
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,How often are elections held for the Victorian Parliament?,every four years,"The context provided does not specify the frequency of elections for the Victorian Parliament. Therefore, based on the given information, it is not possible to determine how often elections are held for the Victorian Parliament.",1.0726812739994784,1.0796439769983408,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657129752862358,0.5434001642414903,0.20960854691077901,0.0,0.0,0.0,0.9525123238563538,0.9603479504585266,0.9564140886657984
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What magnetic and electric force acts on a charge?,unified electromagnetic,"The total force acting on a charge in the presence of both electric and magnetic fields is described by the Lorentz force law. This force is the sum of the electric force and the magnetic force. The electric force is due to the electric field and is given by $ \mathbf{F}_e = q\mathbf{E} $, where $ q $ is the charge and $ \mathbf{E} $ is the electric field. The magnetic force is due to the magnetic field and is given by $ \mathbf{F}_m = q(\mathbf{v} \times \mathbf{B}) $, where $ \mathbf{v} $ is t",1.4730333709994738,3.6355846869992092,0,0,0.5714285714285714,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7149751117282798,0.47407235930983105,0.1476502105435873,0.0,0.0,0.0,0.8921626806259155,0.9630849361419678,0.9262682032663221
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What kinds of growth did Kublai encourage?,"commercial, scientific, and cultural","Kublai Khan encouraged commercial, scientific, and cultural growth. He promoted commercial growth by supporting the merchants of the Silk Road trade network through measures such as protecting the Mongol postal system, constructing infrastructure, providing loans to finance trade caravans, and encouraging the use of paper banknotes. Additionally, the Pax Mongolica facilitated the exchange of technologies, commodities, and culture between China and the West, contributing to broader scientific and",1.5713026150006044,2.090036775000044,0,0,0.75,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6838460023440169,0.5496873650907779,0.2725694780897493,0.09195402298850576,0.02716039444148304,0.3335084033613445,0.9458895325660706,0.9773691296577454,0.9613717045501463
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What was the name of the first episode of the new Doctor Who series?,Rose,"The first episode of the new Doctor Who series was ""Rose.""",0.5790438889998768,0.5815942930003075,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6606367380970773,0.38235930543325747,0.04589442551168488,0.16666666666666669,0.0,0.25,0.9613687992095947,0.9869962334632874,0.9740139736415626
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Each of the extended metropolitan areas has a population that exceeds what number?,five million,Each of the extended metropolitan areas has a population that exceeds five million.,0.5294153490012832,0.5323361460013984,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7553188488612682,0.5094807952371139,0.0934212719445392,0.2666666666666667,0.0,0.6048387096774195,0.962638258934021,0.9768632650375366,0.969698596314305
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Why is giving a defiant speech sometimes more harmful for the individual?,lack of remorse,"Giving a defiant speech can be more harmful for an individual because it may be perceived as a lack of remorse or an unwillingness to accept responsibility for one's actions. In legal contexts, such as allocution during a court proceeding, a defiant tone can lead to harsher sentencing. For example, in *U.S. v. Burgos-Andujar*, the defendant's statement criticizing the Navy and justifying her trespassing was interpreted by the court as showing no regret and a potential likelihood of reoffending, ",1.580923030998747,2.63015152799926,0,0,0.9,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531413195671538,0.5798347244338684,0.11795654452698578,0.05172413793103448,0.0,0.21031746031746032,0.938565731048584,0.9673008918762207,0.9527166883635302
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,When were Joseph Schumpeter and Norman Angell at their most prolific writing period?,before World War I,Joseph Schumpeter and Norman Angell were at their most prolific writing period before World War I.,0.7498852480002824,0.7535701560009329,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6378338486746031,0.45416912612649296,0.03193758608157404,0.4,0.15310245441182443,0.7632211538461539,0.9688900113105774,0.9898657202720642,0.9792655546033194
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,How do competing businesses attract workers?,offering a higher wage,"Competing businesses attract workers by offering higher wages. When one employer offers a below-market wage, it often results in chronic understaffing. In response, competitors can gain an advantage by offering higher wages to attract the best available labor. This competition for skilled workers drives wages toward the market rate, as businesses aim to secure the talent they need to remain competitive. In a market economy, where wages are determined by supply and demand, businesses that offer w",1.5104554839999764,2.085975848000089,0,0,0.8571428571428571,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5810173446166398,0.46126728482615453,0.22219104729032335,0.06249999999999999,0.0,0.24658203125,0.9387910962104797,0.9694122076034546,0.9538559620318194
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,How many teams up to Super Bowl 50 have been to the championship game eight times?,four,"One team up to Super Bowl 50 has been to the championship game eight times. The context states that the Denver Broncos became ""one of four teams to have made eight appearances in the Super Bowl,"" indicating that only four teams in total have achieved this, but it does not specify how many of them had done so by Super Bowl 50. However, since the Broncos' eighth appearance is mentioned in the context, and the question asks how many teams up to Super Bowl 50 have been to the championship game eight",1.5872940400004154,2.211962819999826,0,0,0.5,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6765112241969721,0.5484502448978812,0.15881022497995467,0.02,0.0,0.04629629629629631,0.9161345958709717,0.9802534580230713,0.9471100640747502
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What plants create most electric power?,steam turbine,"Most electric power is generated using steam turbine plants, which are typically fueled by sources such as coal, natural gas, or nuclear energy. While the question refers to ""plants,"" it is important to clarify that in this context, ""plants"" refers to power generation facilities, not biological plants. Therefore, the answer is that power plants, particularly those using steam turbines, create most of the electric power. Biological plants do not generate electricity in this context.",1.39905890099908,1.780577892999645,0,0,0.5,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6081758085681728,0.4536777438150007,0.1800435984209,0.052631578947368425,0.0,0.20380434782608697,0.9215314388275146,0.9680631160736084,0.9442243511099032
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,The epidemic in Newcastle was the most what in any British city at the time?,devastating loss,The epidemic in Newcastle was the most devastating loss in any British city at the time.,0.8589686920004169,0.862077584999497,0,0,0.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7096526430435341,0.5721892005572298,0.09585496019176132,0.2222222222222222,0.0,0.5514705882352942,0.9745903015136719,0.9627044200897217,0.9686108990863861
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,"What additional srevice did BSkyB offer besides Video on Demand that they claimed offered ""substantially more value""?",HD channels,"Besides Video On Demand, BSkyB offered HD (High Definition) channels as part of their new deal. They claimed that this offering provided ""substantially more value"" compared to the previous agreement.",1.168836819999342,1.1765923369985103,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6123632718165226,0.4939643687211993,0.2580310925357836,0.125,0.0,0.20833333333333331,0.9500045776367188,0.9830203056335449,0.9662304901960701
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Who did Tesla think would run the world of the future?,women,"Tesla believed that women would run the world of the future. He referred to this idea by stating that humanity's future would be governed by ""Queen Bees"" and that women would become the dominant sex.",1.1693385329999728,1.178218396000375,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6227584082856737,0.5819125734851476,0.17304703958147127,0.05555555555555556,0.0,0.11363636363636363,0.9351496696472168,0.9749707579612732,0.9546451302703494
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What have many HT members graduated to joining?,terrorist groups,Many HT members have graduated to joining terrorist groups.,0.6473095189994638,0.6493990769995435,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.671208149267513,0.5611884771574662,0.1947148086087963,0.3636363636363636,0.0,0.6944444444444445,0.9648064374923706,0.9770081043243408,0.9708689354570877
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Approximately how many items are in the costume collection of the V&A?,"over 14,000","The costume collection of the V&A contains approximately 14,000 outfits plus accessories.",0.7529480209996109,0.7566716019991873,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7489926126807783,0.4934963539113152,0.08479017530442512,0.14285714285714285,0.0,0.16666666666666666,0.958914577960968,0.9810391664505005,0.9698507100698479
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Which park is home to the Fresno Chafffee Zoo?,Roeding Park,Roeding Park is home to the Fresno Chaffee Zoo.,0.48886970300009125,0.49275685499924293,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7343432146398136,0.2957703881369911,0.14906198734788823,0.3636363636363636,0.0,0.6944444444444445,0.9776363372802734,0.9918252825737,0.9846796979463037
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called what?,particular closure temperature,The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called the closure temperature.,0.7322733239998342,0.7364756439983466,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6226489762073449,0.5144246163784536,0.10681131389546927,0.16666666666666666,0.0,0.3906249999999999,0.9175763726234436,0.9702310562133789,0.9431693927758524
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What could someone be investigated for?,allegations of professional misconduct,"Someone could be investigated for submitting a private bill to the Scottish Parliament that relates to a large-scale development project, such as infrastructure projects requiring the use of land or property. These investigations typically occur through Private Bill Committees, which scrutinize such proposals to ensure they comply with legal and procedural requirements.",1.476747875000001,1.4876205319997098,0,0,0.2,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5759752527402592,0.4019120639994056,0.2560512495276095,0.03571428571428572,0.0,0.05681818181818182,0.9459376335144043,0.9635385870933533,0.9546569902659477
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What are examples of economic actors?,"worker, capitalist/business owner, landlord","Examples of economic actors include workers, capitalist or business owners, and landlords. These individuals or entities contribute to the production process and derive income based on the marginal value they add to the economy.",0.9569547890005197,0.964596239000457,0,0,0.8,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5537037414126241,0.4119939187077142,0.18893770417908884,0.0,0.0,0.07142857142857144,0.9490525126457214,0.9826607704162598,0.965564280599305
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What field involves the study of the immune system?,Immunology,The field that involves the study of the immune system is immunology.,0.6473485110000183,0.649989645999085,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.7100503319965217,0.5347280002520878,0.0495070042861373,0.15384615384615385,0.0,0.23809523809523808,0.9680998921394348,0.970493733882904,0.9692953350123212
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What are the phagocytes that are located in tissues in contact with the external environment called?,Dendritic cells,The phagocytes that are located in tissues in contact with the external environment are called dendritic cells.,0.7643541839988757,0.7685450019998825,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7276209904492822,0.45829447732940487,0.08100229448647267,0.21052631578947367,0.0,0.5357142857142858,0.9707357883453369,0.9890046119689941,0.9797850485940965
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What did the merchants of Newcastle plot to do to Timothy Dexter?,ruin him,The merchants of Newcastle plotted to ruin Timothy Dexter by persuading him to sail a shipment of coal to Newcastle.,0.7655924620012229,0.7698249490003946,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657495558431363,0.5332701608216746,0.16023216333566614,0.18181818181818182,0.0,0.2631578947368421,0.9703733921051025,0.9798585772514343,0.9750929185151981
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What job did Tesla's father have in Gospic?,pastor,Tesla's father worked as a pastor in Gospic.,0.484813672999735,0.48712399000032747,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6306013000615902,0.5150108755686178,0.12543178173397662,0.2222222222222222,0.0,0.29411764705882354,0.9593928456306458,0.9632765650749207,0.9613307828696361
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Which hotel did the Panthers stay at for the Super Bowl?,San Jose Marriott.,The Panthers stayed at the San Jose Marriott for the Super Bowl.,0.5152308090000588,0.5180131420001999,0,0,0.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6494599963402284,0.3717768605509918,0.11614082102269896,0.4,0.0,0.754985754985755,0.9747393131256104,0.9914067387580872,0.9830023793393372
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What are other alternative names for French and Indian War?,Fourth Intercolonial War and the Great War for the Empire,"Other alternative names for the French and Indian War include the Seven Years' War, the Fourth Intercolonial War, and the Great War for the Empire.",1.0690286389999528,1.0743566370001645,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6896990775002013,0.34499166778835566,0.06290842891133408,0.5714285714285715,0.3589485409071449,0.6469565217391305,0.9753201007843018,0.9900406002998352,0.9826252224666299
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,"Outside of its use of automobiles, what else is southern California famous for using?",highways,"Southern California is also famous for its large, spread-out suburban communities and its extensive use of highways.",0.8592355959990527,0.8628774509998038,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68705189602971,0.4799765433343901,0.25481935244224696,0.1111111111111111,0.0,0.19230769230769232,0.9421568512916565,0.9678353071212769,0.9548234651224534
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What was the last name of the designers of Newcastle's library?,Green,"The provided context does not mention the last names of the designers of Newcastle's library. Therefore, based on the information given, it is not possible to determine the last names of the designers.",1.0664815889995225,1.074837675998424,0,0,1.0,,,,,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6519793530500917,0.38468655555704145,0.17035344523012141,0.0,0.0,0.0,0.0,0.0,0.0
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,How many people were on the test flight of the AS-206?,unmanned,"The test flight of the AS-206 was an unmanned mission, meaning no people were on board.",0.8567662360001123,0.860664216999794,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6031553809013815,0.5344537050008071,0.17427219845670294,0.11764705882352941,0.0,0.2,0.9655851125717163,0.9741086363792419,0.9698281471742913
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What is the state average growth rate?,10.0%,The state average growth rate is 10.0% in the 2000s.,0.7544095770008425,0.758385637000174,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6069721093755057,0.48228773052234397,0.1269206344354159,0.18181818181818182,0.0,0.2631578947368421,0.9819146394729614,0.9924614429473877,0.9871598715355825
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,When was the study on sequenced Y genomes published?,October 2011,The study on sequenced Y. pestis genomes was published in October 2011.,0.6530763049995585,0.6565654500009259,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6502929174168778,0.5758046145966167,0.19757984338386825,0.2857142857142857,0.0,0.625,0.9643875956535339,0.9886866807937622,0.9763859802401109
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,How many times prios has the Sun Life Stadium had Super Bowls?,10.,"The provided context does not mention the Sun Life Stadium or the number of times it has hosted Super Bowls. Therefore, it is not possible to determine the answer based on the given information.",0.9656051940000907,0.9727145429988013,0,0,0.6666666666666666,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6113030694517682,0.6127543022903157,0.3959978224510784,0.0,0.0,0.0,0.0,0.0,0.0
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,What does Kitab Rudjdjar mean in English?,The Book of Roger,"The provided context does not mention or explain the term ""Kitab Rudjdjar,"" so its meaning in English cannot be determined based on the given information.",0.7762899839999591,0.7829212359993107,0,0,1.0,,,,,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6183285049649251,0.29181546181284856,0.21662761029465682,0.0,0.0,0.0,0.0,0.0,0.0
semantic_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,"Name one country that banned boating, driving and flying on Sundays.",Germany,"The UK banned boating, driving and flying on Sundays.",0.6314649160012777,0.6339328820013179,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6644692824738673,0.46383001789069955,0.12266106768237506,0.0,0.0,0.0,0.9671122431755066,0.9802772998809814,0.9736502712589794
