config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,semantic_similarity,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_vec_dist_q_gt,custom_vec_dist_q_answer,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What channels were removed from the network in March of 2007?,basic channels,Virgin Media removed the basic channels from the network on 1 March 2007.,0.48467944600000124,0.5884639060000154,0,0,1.0,,,,1.0,0.7569324507227395,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7402995586371701,0.39325968105705034,0.08906455410553493,0.2666666666666667,0.0,0.6048387096774195,0.9631254076957703,0.9798741340637207,0.9714275835660279
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,How many total touchdowns did Cam Newton score?,45,Cam Newton recorded 45 total touchdowns.,0.49895277899997836,0.5692867939999928,0,0,1.0,,,,1.0,0.5014966484291216,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716434612033014,0.6449788184627361,0.10860876725402058,0.2857142857142857,0.0,0.3333333333333333,0.9504230618476868,0.9704981446266174,0.9603557033205854
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,How many original treaties establishing the EU protected fundamental rights?,None,None of the original treaties establishing the European Union mention protection for fundamental rights.,0.4535479529999975,0.5438201540000023,0,0,1.0,,,,1.0,0.5017008056298509,True,0.0,0.0,0.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,0.7191676472719326,0.5991415490631007,0.0791027342810472,0.13333333333333333,0.0,0.21739130434782605,0.9384445548057556,0.963240921497345,0.9506810763497525
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What did BSkyB name their interactive service?,Sky Active,"BSkyB named their interactive service Open, which is now called Sky Active.",0.3326438370000062,0.46096361700000443,0,0,1.0,,,,1.0,0.6504639133122491,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6952832645817274,0.3719884846673428,0.07412450773657508,0.2857142857142857,0.0,0.625,0.9701704978942871,0.9884644746780396,0.9792320518914825
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,How many inhabitants does the Los Angeles area contain?,12 million,The Los Angeles area contains over 12 million inhabitants.,0.43494289199998093,0.4361588099999949,0,0,1.0,,,,1.0,0.7703738063766663,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7459585880435379,0.5130926028095164,0.1507029427559783,0.3636363636363636,0.0,0.6944444444444445,0.9632648229598999,0.9791062474250793,0.971120936122592
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,During what period did the Tower Theatre re-open?,late 1970s,The Tower Theatre re-opened in the late 1970s.,0.3829141120000088,0.49497857299999737,0,0,1.0,,,,1.0,0.6592186297736968,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6599855372855831,0.5095701635905103,0.16348200306198135,0.4,0.0,0.7211538461538461,0.9765947461128235,0.9842464327812195,0.98040566006123
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What did Warsz own?,a village,I cannot answer from the provided context.,0.4926657599999942,0.4941153439999937,0,0,0.0,,,,0.0,0.38502149351258885,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5824966975144007,0.5902859739891294,0.4719622881372131,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,Who formed the government in Kenya?,Kenya African National Union (KANU) of Jomo Kenyatta,The Kenya African National Union (KANU) of Jomo Kenyatta formed the government.,0.2968925340000226,0.39716904000002273,0,0,1.0,,,,1.0,0.6696750343094047,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6986901443263539,0.3985358223077001,0.06707566438905144,0.8,0.6132297420585351,0.9514508928571428,0.9866976737976074,0.9928765296936035,0.9897774586970862
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What tool has measured the amount of dust that travels from the Sahara to the Amazon?,NASA's CALIPSO satellite,NASA's CALIPSO satellite.,0.4337675449999949,0.5396003269999881,0,0,1.0,,,,1.0,0.9894666334001255,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6872916174925424,0.48991284280444614,0.4744949146205736,1.0,0.0,0.9814814814814815,0.9965057373046875,0.9985745549201965,0.9975390734723225
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,Who sacked Newton with 11 seconds left in the first half?,DeMarcus Ware,DeMarcus Ware sacked Newton with 11 seconds left in the first half.,0.3196794899999986,0.523760985999985,0,0,1.0,,,,1.0,0.5841803277742625,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7017780265205795,0.4381427329802897,0.023426994521368094,0.2857142857142857,0.0,0.625,0.9598293900489807,0.9918231964111328,0.9755640530002535
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What was the hymn meant to examine students on?,specific catechism questions,The hymn was meant to examine candidates on specific catechism questions.,0.3961975879999784,0.49310429199999817,0,0,1.0,,,,1.0,0.7248162417350085,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6450047864210902,0.4842633425548001,0.14353858578649814,0.42857142857142855,0.0,0.7748538011695907,0.9781724214553833,0.9882972836494446,0.9832087873569567
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,"In Nepalese private schools, what is the primary language of instruction?",English,The medium of education is English.,0.40702142099999605,0.4215942040000016,0,0,1.0,,,,1.0,0.661514331935096,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7102335607550315,0.47335099468858266,0.30298066380441313,0.2857142857142857,0.0,0.3333333333333333,0.9682626724243164,0.9808979034423828,0.9745393346468794
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What topic do private bills typically have?,large-scale development projects,Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property.,0.3835690129999989,0.5080919010000002,0,0,1.0,,,,1.0,0.7250597628504982,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6282037719829082,0.5846850313890102,0.3203844689070585,0.2608695652173913,0.0,0.6264775413711585,0.9629649519920349,0.9812779426574707,0.9720352015094703
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,To where did Ethelred flee?,Normandy,Ethelred fled to Normandy.,0.37477373699999816,0.3760020539999971,0,0,1.0,,,,1.0,0.7495401559093836,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6735325710026944,0.34702481547796316,0.09410267328183985,0.4,0.0,0.38461538461538464,0.9763304591178894,0.983322024345398,0.9798137696263233
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What future Revolutionary key figures participated in this attack?,Washington and Thomas Gage,I cannot answer from the provided context.,0.2946584829999779,0.401646009999979,0,0,0.0,,,,1.0,0.5950862338764101,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6245788783948875,0.46320456851077685,0.5486900518939127,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What style of lace is erroneously believed by some to have Huguenot influence?,'Bucks Point',Bucks Point,0.418971297999974,0.4514789149999956,0,0,1.0,,,,1.0,0.9172704585539315,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.7543885549146422,0.5227196156356124,0.5060042929726176,1.0,0.0,0.9375,0.9953164458274841,0.9890046119689941,0.9921504903899795
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What did the number of legions in Roman times depend on?,threat of war,The actual number of legions present depended on whether a state or threat of war existed.,0.451400585999977,0.5514925109999922,0,0,1.0,,,,1.0,0.6342486569828661,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702163396052239,0.5239417229234888,0.13609235698122857,0.3157894736842105,0.0,0.3488372093023256,0.9691130518913269,0.9867059588432312,0.9778303798517484
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,Before dinner what were Tesla's working hours?,9:00 a.m. until 6:00 p.m. or later,Tesla worked every day from 9:00 a.m. until 6:00 p.m. or later.,0.603196362999995,0.7068649329999914,0,0,1.0,,,,1.0,0.7928523700638914,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6618279269651407,0.42110527935358333,0.28969666863980936,0.7368421052631579,0.5156626918239822,0.9319727891156463,0.988888144493103,0.9918562769889832,0.9903699868775255
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What house was the site of a weaving school in Canterbury?,The Weavers,"The Weavers, a half-timbered house by the river, was the site of a weaving school.",0.3683408130000032,0.5119343920000006,0,0,1.0,,,,1.0,0.4928663983917119,True,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.7493802491948385,0.49059013069806223,0.08931409112700572,0.23529411764705882,0.0,0.5681818181818181,0.9692705273628235,0.9911854267120361,0.98010548950781
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What is strongly linked to good student-teacher relationships?,student motivation and attitudes towards school,Student motivation and attitudes towards school.,0.5190407210000103,0.668566893000019,0,0,1.0,,,,1.0,0.9270043595033514,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7806063500834903,0.366297606073825,0.35902949979061005,1.0,1.0,0.9976851851851852,0.9944039583206177,0.9968001246452332,0.9956005997389313
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What does the First Company Law Directive article 11 require?,incorporations would only be nullified for a fixed list of reasons,The First Company Law Directive article 11 requires that incorporations would only be nullified for a fixed list of reasons.,0.324841221000014,0.4332050590000165,0,0,1.0,,,,1.0,0.8885246951453842,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6291861421929025,0.4972771567049168,0.23983271557482644,0.7096774193548387,0.5108636942731495,0.9240225015626085,0.9831000566482544,0.9919776916503906,0.9875189224275994
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What are two examples of cytotoxic or immunosuppressive drugs?,methotrexate or azathioprine,Methotrexate and azathioprine are two examples of cytotoxic or immunosuppressive drugs.,0.35563862299997595,0.46453867599998944,0,0,1.0,,,,1.0,0.7236061752479483,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7235820337276158,0.42139682542263235,0.09233242515641216,0.28571428571428575,0.0,0.39473684210526316,0.9668604731559753,0.991608738899231,0.9790782398581661
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What caused the need for principal Treaties that ended up forming the EU?,"common rules for coal and steel, and then atomic energy",I cannot answer from the provided context.,0.8052257260000033,0.8203036090000069,0,0,0.0,,,,0.0,0.39330641134860744,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6214518801294461,0.5830853446630824,0.500350975757417,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,Who originally led the Space Task Group?,Robert R. Gilruth,I cannot answer from the provided context.,0.5998418179999874,0.6008857790000093,0,0,0.0,,,,0.0,0.6177568859172987,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6587773712542994,0.362469308998318,0.542803848096706,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,Which female anchor from Today joined Hugh Downs on 20/20?,Barbara Walters,Barbara Walters.,0.44168361999999206,0.5061846950000017,0,0,0.5,,,,1.0,0.9835760606158144,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5955445280897765,0.36741262661559737,0.3779100552251369,1.0,0.0,0.9375,0.9912682175636292,0.9970974326133728,0.9941742804457958
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What is the estimate for the amount of tree species in the amazon tropical rain forest?,"16,000 species","The Amazon tropical rainforest has an estimated 16,000 tree species.",0.503354287999997,0.7108931549999795,0,0,1.0,,,,1.0,0.7880662926700654,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7539100041885902,0.3974892237894124,0.16391406472255676,0.33333333333333337,0.0,0.35714285714285715,0.9742288589477539,0.9877986907958984,0.9809668488395156
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What type of homes is Fresno known for?,early twentieth century homes,"Fresno is known for early twentieth century homes, including California Bungalow, American Craftsman, Spanish Colonial Revival, Mediterranean Revival, Mission Revival, and Storybook houses.",0.4971638879999887,0.7027255029999822,0,0,1.0,,,,1.0,0.8172142630100256,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.662392519469587,0.3582651038653837,0.1635052647581221,0.29629629629629634,0.10308675254291907,0.6726694915254237,0.9586862921714783,0.9813838005065918,0.9699022735885641
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What team had the best start ever in the NFL?,Carolina Panthers,The Carolina Panthers.,0.3417436000000009,0.42148493100000906,0,0,0.0,,,,1.0,0.9695079016027272,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.7283772854286087,0.4230069816452767,0.42521875361755423,0.8,0.0,0.8928571428571428,0.984883725643158,0.9848353862762451,0.9848595553665473
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,Which organic compounds contain the greatest amount of oxygen by mass?,carbohydrates,Carbohydrates contain the largest proportion by mass of oxygen.,0.31161815999999476,0.3804049199999895,0,0,1.0,,,,1.0,0.5231185651977897,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6847901630263779,0.4545907847661109,0.14202512566529235,0.19999999999999998,0.0,0.2777777777777778,0.9499326348304749,0.9716694951057434,0.9606781230002414
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What did Stiglitz present in 2009 regarding global inequality?,evidence,Joseph Stiglitz presented evidence that both global inequality and inequality within countries prevent growth by limiting aggregate demand.,0.38104231100001584,0.38231812300000456,0,0,1.0,,,,1.0,0.575623951558805,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6605413985013993,0.553778417042917,0.2426142746669625,0.10526315789473684,0.0,0.1851851851851852,0.9478710889816284,0.9776839017868042,0.9625467037912424
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,Of what hollywood film company was UPT a subsidiary of when it merged with ABC?,Paramount Pictures,Paramount Pictures,0.42688701099999093,0.47467907600000103,0,0,0.0,,,,1.0,1.0,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.619631023497791,0.44162847101612224,0.44162847101612224,1.0,0.0,0.9375,1.0,1.0,1.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,When did the NFL announce that it would not use Roman numbers to designate the Super Bowl number?,"June 4, 2014","On June 4, 2014.",0.4582092959999784,0.5605226999999786,0,0,1.0,,,,1.0,0.9661654216943084,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.686853111232451,0.4473078561063276,0.40486683421351966,0.8571428571428571,0.0,0.949820788530466,0.9888383746147156,0.9967244863510132,0.9927657697451613
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,How many Huguenots were killed in Toulouse?,"Nearly 3,000","Nearly 3,000 Protestants were slaughtered in Toulouse alone.",0.4040213069999936,0.5046277179999947,0,0,1.0,,,,1.0,0.7399038820232431,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7575991427244352,0.43137830450947057,0.15750002250857265,0.4,0.0,0.7211538461538461,0.9750524759292603,0.9902619123458862,0.9825983417327133
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What is 'grey literature'?,non-peer-reviewed sources,Grey literature refers to non-peer-reviewed sources such as model results and reports from government agencies.,0.611357393999981,0.7136311330000069,0,0,1.0,,,,1.0,0.7473864783596829,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.5697101896853451,0.5222622298890398,0.31877333873327907,0.23529411764705882,0.0,0.5681818181818181,0.9589587450027466,0.9841099381446838,0.9713715623261391
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What's the name of Newcastle's speedway team?,Newcastle Diamonds,Newcastle's speedway team is the Newcastle Diamonds.,0.39476935999999796,0.49758388099999706,0,0,1.0,,,,1.0,0.7023228164579993,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6618420628226024,0.34560274926306733,0.04142108366606889,0.4444444444444445,0.0,0.7499999999999999,0.9723835587501526,0.9878355860710144,0.980048669743411
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What was the main reason for the show's suspension in 1989?,Its late 1980s performance of three to five million viewers,Its late 1980s performance of three to five million viewers was seen as poor at the time.,0.39706840300002,0.6077113710000219,0,0,1.0,,,,1.0,0.9111108621414915,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.759700766415874,0.4478865499006992,0.3852547100465664,0.7407407407407407,0.5450176720923847,0.9341121495327105,0.9852146506309509,0.9955558180809021,0.9903582398742545
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What is the name of the port city that was created?,Mombasa,Mombasa,0.6027801029999864,0.6323542879999877,0,0,1.0,,,,1.0,1.0,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6883385050381242,0.5007355043294407,0.5007355043294407,1.0,0.0,0.5,1.0000001192092896,1.0000001192092896,1.0000001192092896
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,When did Martin Luther receive his Doctor of Theology?,19 October 1512,I cannot answer from the provided context.,0.5730718560000128,0.5741896540000084,0,0,0.0,,,,1.0,0.4388517522150117,False,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6322446934320188,0.543455939700686,0.4412781245257895,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,Which phylum is more complex than sponges?,Ctenophores,Ctenophores form an animal phylum that is more complex than sponges.,0.49939451799997414,0.6077674619999982,0,0,1.0,,,,1.0,0.5277634891957895,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825900540036657,0.5596426430291732,0.09862739636148732,0.16666666666666669,0.0,0.25,0.9623678922653198,0.9929590225219727,0.9774241579590345
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What other scientist influence Frank Burnet when he was formulating his theory of immunity?,Niels Jerne,Niels Jerne.,0.5019718930000181,0.5029750420000028,0,0,1.0,,,,1.0,0.9835760606158144,True,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.7184714367696428,0.4920584599243776,0.4978330831913863,1.0,0.0,0.9375,0.9956103563308716,0.9986732006072998,0.9971394264928511
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,How many volumes are contained in the library?,18 million volumes,The Harvard Library contains over 18 million volumes.,0.6047881949999976,0.7031107429999963,0,0,1.0,,,,1.0,0.8853236281369303,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.646835506821618,0.29132352180562404,0.21292137812655154,0.5454545454545454,0.0,0.8412698412698413,0.9724859595298767,0.9835741519927979,0.9779986282987122
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What does co-teaching get the students to focus on?,learning,Co-teaching focuses the student on learning.,0.39520289800000796,0.3966512650000027,0,0,1.0,,,,1.0,0.7632913114341551,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7016791518479729,0.40701997544751856,0.22622177545466726,0.2857142857142857,0.0,0.3333333333333333,0.972286581993103,0.9857032299041748,0.9789489387939387
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,Of what mountain system are the Victorian Alps a part?,Great Dividing Range,I cannot answer from the provided context.,0.4909232179999776,0.49211103799999023,0,0,0.0,,,,0.0,0.6031293660131565,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6319606043108076,0.41300650370242953,0.5274306591830732,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,What body part did Thomas Davis break during the NFC Championship Game?,arm,Thomas Davis broke his arm during the NFC Championship Game.,0.31295853000000307,0.42079049100001953,0,0,0.0,,,,1.0,0.7164613718423132,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5936388281589965,0.5201158834046764,0.24670503977038605,0.18181818181818182,0.0,0.2631578947368421,0.960405170917511,0.9840624928474426,0.9720899187459084
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,"Whose First Law of Motion says that unless acted upon be forces, objects would continue to move at a constant velocity?",Newton,Newton's First Law of Motion.,0.4016915389999838,0.4033706139999822,0,0,1.0,,,,1.0,0.8452542761941912,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7482829454830339,0.43304095320560365,0.46714713705074695,0.0,0.0,0.0,0.9787538647651672,0.9847763776779175,0.9817558851372182
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise_mmr-l0.5,How was scarcity managed in many countries?,rationing,Scarcity was addressed by rationing.,0.2962292009999885,0.3290971549999995,0,0,1.0,,,,1.0,0.8109832957625632,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6315426292947294,0.46663750752845257,0.358393452458308,0.33333333333333337,0.0,0.35714285714285715,0.9754968881607056,0.9858021140098572,0.9806224277834328
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,In what year did Massachusetts first require children to be educated in schools?,1852,Massachusetts first required children to be educated in schools in 1852.,0.5893670899999961,0.6728000690000044,0,0,1.0,,,,1.0,0.5171469273674184,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6937718109840212,0.5705468741257433,0.06426099317984302,0.16666666666666669,0.0,0.25,0.9588832259178162,0.9848376512527466,0.9716871543955661
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,When were stromules discovered?,1962,Stromules were first observed in 1962.,0.6265425919999643,0.6277502389999654,0,0,1.0,,,,1.0,0.6952378243584426,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6780025727028326,0.6405832343349422,0.4360802113292236,0.2857142857142857,0.0,0.3333333333333333,0.9607759118080139,0.9744559526443481,0.9675675805219948
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Which artist who had a major influence on the Gothic Revival is represented in the V&A's British galleries?,Horace Walpole,Horace Walpole is the individual identified in the text as having a major influence on the Gothic Revival and is represented in the galleries by works of art from his collection.,0.5252308739999307,0.8337286080000013,0,0,0.6666666666666666,,,,1.0,0.5977231916612205,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7345075347688129,0.4311723859828702,0.13809075648142077,0.12121212121212122,0.0,0.38265306122448983,0.9462933540344238,0.994346022605896,0.9697247661041537
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,"In 1890, who did the university decide to team up with?",several regional colleges and universities,"The provided context does not state who the university decided to team up with in 1890. It only mentions that in the 1890s, the University of Chicago affiliated with Des Moines College, Kalamazoo College, Butler University, and Stetson University, and that in 1896, it affiliated with Shimer College.",0.6068591969999488,1.0154590089999829,0,0,0.8333333333333334,,,,1.0,0.5159654240014218,False,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6452028277899347,0.4659700749260104,0.15319223258198278,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Who got a touchdown making the score 10-7?,Jonathan Stewart,Jonathan Stewart got the touchdown that made the score 10–7. He finished the drive with a 1-yard touchdown run.,0.6127705779999815,0.8191907539999193,0,0,1.0,,,,1.0,0.6407698116320816,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.691844371641816,0.4151731059099395,0.14852968556985546,0.1904761904761905,0.0,0.5067567567567568,0.9637494683265686,0.9831607341766357,0.9733583332441672
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How many Examination Boards exist in India?,30,The provided context does not contain information regarding the number of Examination Boards in India.,1.1133285199999818,1.319044622999968,0,0,1.0,,,,0.0,0.41417175877896517,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299886991796634,0.6187432495015572,0.29388887523595086,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Who started rumors in 2008 that ABC would sell its ten owned-and-operated stations?,Caris & Co.,Caris & Co. started the rumors in 2008 that ABC would sell its ten owned-and-operated stations.,0.5172950590000482,0.7270955840000397,0,0,1.0,,,,1.0,0.6178326383777548,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7298177440360943,0.4508061355166967,0.019515909803254017,0.3157894736842105,0.0,0.6847545219638244,0.9711036086082458,0.988781750202179,0.9798629510964084
